KEYWORD,SCORE
account payabl team leader,18.680747932845662
indic exposur till incorrect thi,18.675396825396824
mi report key perform standard,18.638419929162303
compani legal document agreement,18.630381086803105
autom audit project manag softwar,18.629086549224706
gat relat initi specif relat,18.620766488413544
tax life cycl thi,18.618707482993198
fresh qualifi ca cma exposur,18.6013986013986
experi ca cpa mba 5 year,18.590382861072516
consist manner commun problem issu,18.55586792067062
financi control function desir,18.550876547429876
ensur outstand client servic team,18.48966877637364
account receiv team leader,18.480747932845663
gener issu td certif,18.42923617208077
role compani secretari,18.428611913567963
indirect tax servic profession,18.41794006858942
department correspond invoic report remitt,18.411829474872953
7 develop implement intern audit activ,18.40519508782149
user access creation delet modif,18.333333333333336
busi oper includ revenu,18.307119561724825
strong project program manag skill,18.27261274410577
invoic shipment upcom payment date,18.21969696969697
inter compani reconcili,18.208353114775132
carrier versu vendor liabil,18.20823798627002
provid comprehens tax solut abil,18.205504019789736
deleg high prioriti request accordingli,18.20392156862745
holist elsevi valu proposit,18.2
revenu impact adjust develop manag,18.16154583588743
agri loan product drive fraud,18.14298245614035
sr execut account financ,18.122047222187227
trend possess good draft present,18.12156862745098
prepar client present inform memorandum,18.120599526259902
risk manag protect busi perform,18.11075720693426
mid size compani prefer,18.10474006116208
reconcil gener ledger,18.097586726998493
good inter person skill,18.094372539225482
oper perform trend histor,18.09144246846025
role sale busi develop manag,18.082837541402025
understand credit risk exposur valuat,18.01284067085954
retail branch bank review,18.00786846385438
ms offic ms excel,17.940794712533844
statutori complianc ensur vendor payment,17.90937983958579
transport servic provid shortag,17.878453364817002
branch complaint tat,17.875
gener person loan salari busi,17.82398287183726
carrier relat maintain excel relat,17.823550225857105
gener comput oper li,17.813398692810456
busi oper orient person,17.74397546897547
industri strategi manag consult firm,17.70813380411196
industri electr switchgear,17.703703703703702
bill sale outstand payment,17.674242424242422
incom tax return li,17.64324960753532
invest bank domain analysi,17.62136150234742
gener account function,17.5854902176338
produc ad hoc report,17.582608695652173
resolv queri open item,17.555900621118013
oper perman control framework,17.52898212898213
payment deal note confirm letter,17.511904761904763
industri medic healthcar hospit,17.503703703703703
independ creat core task process,17.47942792501616
reason post qualif experi gain,17.38789152024446
resolv open claim research,17.35947204968944
ms offic softwar suit,17.32675678967239
gener ledger includ,17.309125188536953
0 2 year experi ba bs degre,17.297456247456246
influenc skill basi logic infer,17.235497835497835
review monthli age report,17.227954040997517
2 balanc sheet reconcili,17.20993609565038
balanc sheet reconcili,17.20993609565038
hire fire author demonstr leadership,17.19318181818182
role categori financi account,17.191733842664235
servic tax complianc assess,17.171904262962823
fast pace profession servic environ,17.160316329438587
post launch plan analysi,17.135198135198134
lead ad hoc project,17.127272727272725
claim research review shortag,17.08542471042471
pg ca icwa cma,17.041610828196195
industri real estat properti,17.037037037037038
financi account system talli,17.03125265281946
transport servic provid declin,17.021310507674144
balanc sheet profit,17.010726609484372
role treasuri oper manag,17.00862776735048
avoid addit storag charg,17.0
past due bill base,16.988095238095237
busi requir ensur ani impact,16.97473079359829
sap account packag continu,16.958178053830228
month end account,16.922360248447205
gain valuabl wide rang experi,16.92142857142857
balanc sheet account,16.919629300995762
analyz financi statement experi work,16.900566957935382
tax legal complianc execut,16.899772517702736
client profit tool c3,16.863976620180477
branch servic relat activ,16.82840169510049
opex team lead team manag,16.776160845711228
experi core account function,16.76812327085509
financi report sr analyst,16.72641500195848
key project process perform adher,16.717013335501708
perform manag account concept methodolog,16.70008605441528
role account execut account,16.69919154550051
ha min 1 yr exp supervis,16.698412698412696
pay freight bill respons,16.697596795727637
handl statutori intern audit,16.696123644667818
nre fcra account kyc,16.691511387163562
fraud trend intellig respons,16.679109400769654
transact impact oracl financi,16.651748342770013
inter compani process,16.639996471418492
gener accept account principl,16.632687857751797
audit committe senior manag,16.602348581310267
customerrsquo busi strategi ensur align,16.570111832611833
balanc sheet analysi,16.561451247165532
share market insight intel,16.555555555555557
sfdc sap oracl fusion,16.555555555555557
initi includ daili call,16.552447552447553
carrier document claim inform,16.53902676271097
target transport tt edi,16.53181818181818
role categori retail sale,16.49543130070952
prepar journal entri,16.47142857142857
call rahul 09163354562 email cv,16.41025641025641
thi role requir excel commun,16.402353762154565
audit risk manag overview,16.39527787423956
manag department oper risk,16.39348607367475
ca cpa mba 5 year,16.38324000392966
pass account entri li,16.374844720496892
invest durat modifi durat,16.35
job descript desir candid profil,16.349056323295965
account payabl bill,16.29151138716356
senior execut transport claim,16.28428826075885
senior manag provid analyt support,16.282101998513586
balanc sheet consolid,16.2281179138322
carrier edi document inform,16.203312476996686
special project analysi identifi,16.183324113344398
record verif,16.15686274509804
sr associ product mgmt,16.13988095238095
month end activ,16.114569791516203
busi control retail bank,16.11085950434542
time gl closur,16.107843137254903
prepar vendor settlement vendor payment,16.101501035196687
requir debit credit note,16.09922680412371
oper risk indic report,16.06038647342995
skill gener ledger,16.05762668703845
purchas sale transact,15.99354066985646
vat servic tax,15.990667341316694
identifi verifi valid root caus,15.986863711001643
pg mba pgdm financ,15.972455845248108
role sale execut offic,15.961425688169438
experi export import sector experi,15.914285714285715
verbal commun skill demonstr knowledg,15.90999331248677
similar profil team lead experi,15.909270516717326
budget competit product,15.885632183908045
good problem solv skill,15.868411000763942
financi report ifrsusgaapu gaap,15.855581668625147
develop relationship busi gener,15.805471305777473
intern audit function,15.803006858859511
maintain financi data base,15.802928117352003
correct statutori extern report,15.80270438943208
evalu price propos base,15.74047619047619
ms offic tool proactiv,15.738276397515529
develop opinion paper relat,15.705137751303052
industri fmcg food beverag,15.703703703703704
max ctc industri hike,15.703703703703704
end data flow,15.695402298850576
flexibl conscienti detail orient abil,15.692929292929293
execut financi plan process,15.689903591374181
role categori corpor sale,15.668158573436791
client retent contract negoti implement,15.653067058727437
captur wastag process loss,15.635683760683762
problem solv skill energet,15.633116883116884
claim receiv account,15.627225672877849
manag key financ deliver,15.604224989930913
strong technic account skill,15.600508187464708
role associ senior associ,15.592053670587703
central govern activ liaison,15.583720930232557
import good commun skill,15.536219219942023
expenditur trend financi commit,15.52591414944356
prepar financi manag report,15.510972504204663
larg public account firm,15.497066942719117
tax provis account,15.488790298728187
track key servic paramet,15.4883534647171
india branch thi involv work,15.469736842105263
articl assist audit taxat,15.452056350829356
desir knowledg skill includ,15.376454917052198
specif skill commerc graduat,15.355329355329355
account assist account manag,15.344762816255843
role categori card product,15.343916149194365
provid analysi regard trend,15.322638146167556
day account financi manag,15.316867676919058
support process improv ensur bau,15.315473544936019
account function design,15.310980413712233
capit market client domain,15.285534591194969
bca comput llb law,15.277777777777779
compani consolid financi,15.261046367468385
client intern methodolog work plan,15.247395975424773
balanc sheet amort,15.2281179138322
open close claim,15.214285714285715
daili monthli period basi,15.197853535353534
wider financ function,15.165446038042926
data good analyt skill,15.164690492596971
practic provid build intern network,15.162187812187812
sec standard provid direct,15.142147326357852
rule regul polici procedur,15.140369331463303
loss damag claim stay current,15.124603174603173
account payabl system,15.120779679846486
understand stress test concept applic,15.089916372935242
review check point befor,15.075143325143326
good analyt skill prefer,15.052621527079731
tax audit li,15.047483410542132
veri good reason skill,15.01841100076394
sc ani special,15.01470588235294
account bank reconcili,15.011357737995827
refin extant guidelin fpr,15.0
ctc offer 2 20 lpa fresher,15.0
onshor financ team ensur,14.9961167063148
complianc tax return calcul,14.99554586200549
provid report adhoc plan,14.989668302711781
prepar financi report mi,14.93812135116483
role busi allianc manag,14.919143640366352
dynam team cultur gener,14.915847189939804
cenvat ledger,14.9
drive high valu complex,14.896904024767803
role taxat direct manag,14.883556542279253
inventori account stock,14.858178053830226
compani size 51 200 employe,14.85474006116208
public sector organ youll,14.852941176470589
extern audit specif particip,14.850787249560254
10 00 pm cab facil provid,14.85064935064935
strong commun skill written,14.847813422840574
excel manageri organiz analyt,14.8444669365722
develop train document research,14.840092502434274
develop jet airway reaction,14.822784810126581
assist manag financi plan,14.79112327131195
sr execut freight payment,14.789320728291317
potenti highli polit negoti,14.785714285714285
class lead intern audit,14.783537832310838
busi group consum bank,14.781022674508591
variou journal dure,14.770833333333332
role categori senior manag,14.762726898193796
busi transfer price leader,14.753851540616246
veri good analyt capabl,14.752837977296183
establish maintain strateg recruit process,14.735712796688407
hedg fund industri prefer,14.722934472934472
financi report audit,14.722452834269319
manufactur compani setup,14.688073394495412
minimum 4 8 year profession experi requir,14.683221513118422
account dept good written,14.662099622457678
correct action identifi cap,14.63448275862069
process high prioriti request,14.617383107088989
target corpor receipt file,14.606818181818182
discuss basic technic issu,14.602345415778252
audit area scope,14.599345392448296
indirect tax complianc,14.577713694173323
4 report activ gener,14.5408394298063
develop activ remain focus,14.539839073692475
freight bill analysi respons,14.53093012906097
chang regul includ modif,14.522546419098143
veri good execut capabl,14.515686274509806
larg expatri employe popul,14.5
learn dell audit framework,14.494143892916899
strong busi applic skill,14.489353943158292
provid accur financi data,14.485691289139567
edi review inform provid,14.481853281853281
journal fund transfer,14.45673076923077
routin commun busi unit,14.40152670657304
develop conflict manag skill,14.389863957394407
work knowledg sox audit,14.377097574362597
manag intern extern examin,14.373356203544883
incom tax matter,14.371882086167801
senior analyst role ic1,14.353958432492464
lean techniqu ensur bau,14.332611832611832
request discuss specif vendor,14.308596837944663
period mi report highlight,14.306219806763284
outsid key account continu,14.284844720496896
consist execut daili task,14.263458110516932
reput recogn univers special,14.254901960784313
2 veri good interperson skill,14.254774637127579
industri educ teach train,14.20477897252091
monthli account reconcili,14.201107346759521
backup train cross train,14.2
target corpor contract carrier,14.19585326953748
behavior person specif requir,14.184454076850985
gener effici databas,14.182843137254903
extrem valuabl asset,14.153846153846153
verbal written commun skill,14.147330331053137
key result area,14.127089611419509
ad advantag sharp skill,14.125974025974024
taxat statutori audit,14.12164699410421
maintain intern financi control,14.12034633132194
written commun skill li,14.119552553275357
key oper metric,14.115555555555556
complianc program plan task,14.112335235097383
tax relat analysi,14.079631852741095
tax time deposit,14.055122048819529
revenu account supervisor fin,14.02572191347935
work purview alloc canb,14.013784461152882
annual financi statement,14.012972972972975
busi relat area,13.99756526321869
primari team work directli,13.993217085266357
monthli basi benchmark target,13.976262626262626
compani matter report,13.959570979036474
industri account financ,13.941192102361518
busi oper recommend effici,13.93829365079365
secondari skill financ,13.929093894611137
manag busi improv plan,13.89265084568435
monthli quarterli yearli final,13.890522875816993
process basi custom feedback,13.889219114219113
firm system process check,13.88919447760911
capit spend review process,13.869917994917996
pg ca mba pgdm,13.868786526061548
pg mba pgdm ca,13.868786526061548
resolv deliveri issu commun,13.8659702224609
