KEYWORD,SCORE
conceptu design design calcul detail design layout draw prepar draw,51.37884416924665
wast water treatmentefflu treatmentsewag treatmentetpwtpstpwast wtpwast etp,50.041666666666664
job titl mechan design engin forklift pallet truck design,49.96741269380424
refineri expans fertil petrochem plant oil ga project,47.09750167672703
instrument air packag nitrogen packag water treatment boiler,45.99166666666667
fabric technolog sheet metal form machin inject mold,45.382189542483665
conveyor fork lift mechan pallet truck,42.75340136054422
vacuum pump root blower rotari feeder,41.982456140350884
part draw qualifi part list schemat ec ns,41.96843434343434
weldment assembl hydraul rout concept design industri compressor,41.92543948613928
design innov materi handl solut includ compon select,40.18906130702174
pc laptop mobil tablet mechan design review,39.58085234093638
develop mechan control system inject system heat system,38.90340136054422
chiller pump cool tower compressor ah,38.89078947368421
technic report write feasibl studi dp rs,38.44444444444444
id pfd equip ga layout draw input,37.307560568086885
electr electron circuit function read schemat,36.86507936507937
engin mechan mainten plastic industri west bengal,36.84006438442809
approv execut layout veri fluent read write,36.56111111111111
indira bridg gandhinagar highway bhat gandhinagar 382 428,36.0
mechan draw shop draw work draw detail draw,35.95146899339446
design custom support solid work mechan engin technic sale,35.564913573146555
perform complex calcul stress analysi thermal analysi,35.25769230769231
fire safeti standard autocad powerpoint excel word,34.52144565960356
surfac miner feeder breaker crusher,34.4
mechan mainten traineediploma traine engin diploma fresher engin,34.39094826591968
eb tech mechanicalelectricalmainten mechan test cad pro,34.38831840428479
13 conflict resolut dure project stage,34.34154929577465
good analyt problem solv skill involv electr autom,34.22407811538246
contributori health servic scheme chss perquisit,33.52777777777778
assitt engin mechan mainten auto compon manufactur,33.51707587868096
cast plastic sheet metal rubber hose,33.486111111111114
job titl mechan design engin industri autom,33.36295021915921
sheet metal press tool machin mainten,32.7958011971912
energet fast pace multi disciplinari team environ,32.78406593406593
inspect instrument vernier calip micro meter,32.0
3d cad design softwar solid work prefer mandatori,31.578335241059026
civil electr automobil mechan desigen engin 99584152,31.46609048659968
project manag understand project life cycl schedul,31.22797038642109
mainten engin mechan mainten mainten plant engin,31.109441416604614
work locat ambattur poonamalle oragadam irrungattukottai,30.253623188405797
air condit power gener transport process,30.178948470883956
api iso din en manufactur standard,29.892982456140352
high rise residenti commerci township,29.833333333333336
extrud mixer blender variou type,29.633333333333333
perform verif test support complianc certif effort,29.402166460989992
reliabl improv design activ multipl sourc exercis,29.389293085655314
handl multipl divers short term project abl,29.202075611564123
water pump distribut,29.190789473684212
water treatment system etp wwtp,29.125
automat sampler sampl transport lab equip,28.968671679197996
supervis technic supervisor electrician hvac technician fitter,28.74084249084249
knowledg plate type heat exchang design,28.499290060851926
industri pump water treatment system,28.463777979431335
engin sr engin purchas mechan,28.37336835724389
product engin opto mechan assembl test 1 open,28.369547323880045
main plant system engin expertis,27.2516501650165
provid maximum output level effici run,27.18989898989899
mechan lead engin review bop mp,27.07269858438425
auto mechan mechan engin east africa,27.064008441660494
materi select cost make design propos,27.062806275503547
lift wtp stp fire plumb,26.925
batch plant stone quarri crusher,26.233333333333334
design deliver conduct pre bid meet,26.227450980392156
veri littl supervis small offic environ,26.045604395604396
asm ansi tema standard,25.692982456140353
mechan design engin electro mechan design,25.680021513555918
7 prepar design layout ga layout,25.17156125608138
1 vendor develop activ supplier audit develop,25.011351909184725
concept design product design detail design,24.962908496732023
electro mechan design appli innov technolog,24.62529678538082
senior mechan engin provid leadership,24.46717273768193
mechan engin shift engin mechan mainten,24.46101629313057
ga turbin mechan system,24.301020408163268
mainten job includ civil mainten,24.242619024810804
outgo 2d 3d draw model,24.180555555555557
follow softwar autocad catia hypermesh pro,24.132467532467533
select pump water tank,24.107456140350877
skill autocad design engin solidwork engin,24.009901889575737
work resolv cost issu packag manufactur,23.983926218708827
sheetmet auto desk inventor sheetmet,23.88888888888889
engin mechan mainten machin shop,23.818709865609065
process machin good interperson skill,23.814783542013146
supervis amc vendor includ requir,23.76943392741712
skill requir manufactur product qualiti mainten,23.67544582011314
equip ga layout draw studi,23.585338345864663
engin mechan mainten indian mnc cochin,23.539298100903185
lead mechan engin mine equip design,23.421202196355352
multidisplinari interfac knowledg coordin,23.347480106100797
product document includ bom assembl,23.34166666666667
junior staff befor dispatch,23.166666666666668
design basi report draw prepar check,22.767593002113127
mechan thermodynam hydraul heat transfer,22.753401360544217
duti time food transport cab avail,22.616541353383457
senior reliabl engin mechan qatar,22.546718192227388
variou control system hydraul electr,22.542857142857144
hand dirti build prototyp perform wire,22.536263736263734
tender technic bid evalu recommend,22.535897435897436
mechan cadd engin educadd pune,22.50505152556072
character competit product assess evalu,22.39423076923077
orthoped mechan design engin hyderabad,22.299169172619543
conduct research program appli principl,22.191666666666666
hydraul system design compon select,22.183006535947715
process workflow draw manufactur procedur,22.080824372759857
materi handl equip independ onc,21.977107402652972
mechan engin mainten industri engin,21.897270105000146
requir design calcul stress calcul,21.850580232092838
product relat field issu cost reduct,21.721969696969694
fabric raw materi cut profil,21.71219512195122
materi engin chang order eco,21.680511953634387
experi holder hard worker honest,21.639240506329113
posit senior reliabl engin mechan,21.637627283136474
industri industri product heavi machineri,21.325738916256157
ga turbin compressor,21.089285714285715
detail engg vendor draw review,21.08562091503268
electr boq prepar cost estim,20.969651401230347
role categori product manufactur mainten,20.959246575342465
balanc plant system engin knowledg,20.906822578809603
undertak manpow plan work alloc,20.8536231884058
mechan automobil aeronaut engin requir,20.813029262109882
equival plu complet relev manufactur cours,20.584615384615386
ani cad tool prefer inventor,20.555860805860803
award stage anf detail scope,20.555555555555557
mechan design engin direct walkin,20.549169172619543
function area product manufactur mainten,20.498135464231353
job titl shift engin mechan,20.29584406635326
mechan engin technician mechan engin,20.29581733683572
senior mechan engin hvac,20.171718192227384
electron manufactur industri,20.139655172413793
compris power system solut,20.022727272727273
ga energi power infrastructur,19.98701298701299
process engin mechan api industri,19.936642181845478
senior mechan engin femal,19.921718192227384
qualifi mechan pipe engin degre,19.825564346073538
water treatment equip plant,19.796052631578945
supervisori experi cover mainten instal,19.673487081671578
structur compon hydraul circuit design,19.59967320261438
supervis mechan instal oper mainten,19.585913395916847
senior reliabl engin mechan,19.546718192227388
asm tema api,19.5
role senior design engin,19.47910114540866
control pipe civil electr,19.45952380952381
thermal dissip calcul,19.45
accept disciplin gate 2015 qualifi candid,19.38888888888889
supervis man power plan,19.31118881118881
intern recruit compani provid job opportun,19.164024864024864
crusher pneumat convey system,19.15
mechan engin fire fight,19.13005152556072
project engin mechan chemic,19.096600821335368
9 defin product launch project plan,19.049882629107984
autodesk inventor sheet metal,19.041666666666668
activ includ calcul prepar,19.0
mechan refriger boiler util,18.971350078492936
handl multi parti vendor,18.75170278637771
display panel equip test implement,18.731977001326843
high level profici,18.533333333333335
4 design calcul materi select,18.42297943567671
asm y14 5m standard,18.276315789473685
suggest altern cost effect design,18.22918258212376
master project stage serial product,18.216549295774648
handl air cooler ejector,18.210526315789473
attend prevent breakdown mainten activ,18.195331104848048
salari tax free compani benefit,18.194444444444443
lead engin mechan rotat packag,18.164365251050917
9 mechan equip requir instal mainten,18.115163152499644
3d model assembl detail,18.09722222222222
manufactur assembl dfma principl,18.03333333333333
equival materi avail specif,18.01219512195122
moradabad base export hous,18.0
good analyt problem solv skill,17.938363829668177
develop materi handl solut,17.806054771074027
automot telecommun power,17.772727272727273
design materi handl equip,17.771225049711795
appli onlin http ww ipr,17.733333333333334
project work dure train period,17.686081575089535
reput machin manufactur compani,17.67385620915033
oil ga power,17.61201298701299
perform system level calcul,17.457692307692305
vacuum pump servic,17.426900584795323
orthoped mechan design engin,17.299169172619543
industri instrument product manufactur,17.214655172413792
check complianc relat mine standard,17.147744360902255
electro mechan design engin,17.049169172619543
pressur vessel column shell,17.0
multi disciplinari team strong understand,16.99957264957265
product mechan automobil engin,16.948233343742537
lead oil ga compani,16.901377217553687
manufactur engin design activ,16.89927658400515
larg manufactur engin unit,16.868316831683167
ad merkblatt bs en,16.866666666666667
opto mechan product line,16.86173469387755
heat treatment furnac area,16.833333333333332
fabric bill check work plan,16.77505175983437
pump compressor gearbox,16.690789473684212
solid work cad softwar,16.659217594000204
product qualiti mechan engin,16.59158998709918
ani 3d softwar autocad,16.5718031968032
role categori engin design,16.56243447874199
mechan engin contractu opportun,16.50505152556072
onlin registr 24th juli 2015,16.5
mechan design engin hydraul,16.46583583928621
plant water system,16.458333333333332
ani engin cad softwar,16.42006508343142
india oversea countri onli prefer,16.416666666666668
vendor develop solv technic,16.357843137254903
pig launcher receiv design,16.294117647058822
job respons mechan engin expert,16.259177399686592
mechan system hydraul applic,16.253401360544217
machin mainten repair prefer,16.14699167338168
function area engin design,16.10132336763088
comprehens mechan engin support,16.050506071015267
plant mechan maint engg,16.003401360544217
data collect,16.0
sez eou stpi e1,16.0
4 excel supplier relationship manag,15.928571428571427
senior mechan engin,15.921718192227384
purchas sourc,15.866666666666665
static equip relat pipe code,15.854385964912279
3 record problem face dure,15.728260869565217
similar project ha good experi,15.659361230675191
milk process industri oper,15.608061244520055
inject mold process,15.5752688172043
3 prepar proto type sampl,15.563157894736843
built draw document report,15.555555555555555
engin tool method standard,15.55177547829971
mechan engin 1 2 yr ranchi,15.50505152556072
program risk advis stakehold,15.5
associ industri includ,15.489655172413794
mechan engin diploma holder,15.45505152556072
solid work profici person,15.420289855072465
fresh mechan engin graduat,15.338384858894054
multi disciplinari design coordin,15.336425339366516
cabl assembl,15.333333333333334
heavi engineeringcompani excel control,15.32857142857143
good commun skill oral,15.293436293436294
industri manufactur environ,15.24679802955665
display panel intern equip,15.221052631578946
good inter person skill,15.21010296010296
plastic manufactur process knowledg,15.208219008775181
line experi includ troubleshoot,15.172573839662446
strong decis make skill,14.975975975975976
food industri job involv travel,14.906638189396809
qualiti check project execut,14.90229410651946
station invert transmiss line,14.9
high standard,14.859649122807017
major equip work principl,14.84134248665141
accur record order equip,14.75438596491228
getter result orient person,14.666666666666668
electr mechan engin,14.647908668417863
netbrain consult solut pvt,14.642857142857142
document job career html,14.624125874125873
amc vendor complet servic,14.603569632981397
daili work manag mi,14.586956521739129
ms window environ,14.523809523809526
electro mechan requir technolog,14.520975056689343
graduat mechan pipe engin,14.50505152556072
3d cad tool,14.501373626373628
vlite microprotol compress aspen,14.5
compani websit ww sofom,14.444444444444445
heater packag,14.416666666666668
ensur adequ inventori mainten,14.414246575342464
time wastag entri analysi,14.390350877192981
mechan engin diploma fresher,14.35505152556072
high profici,14.333333333333334
paint chemic petrochem,14.333333333333332
diploma mechan engg maintanac,14.286734693877552
power suppli,14.272727272727273
sc engg mechan engin,14.25505152556072
littl technic sale,14.166666666666668
mechan system machineri,14.158163265306122
fire fight standard,14.151315789473685
equip requir inspect 33 66 132 kv,14.044181883279627
place system machin,14.029411764705882
sr site mechan engin,14.00505152556072
weld symbol,14.0
man hour estim prepar,13.963157894736842
detail manufactur draw,13.894444444444446
electro mechan system,13.83673469387755
mechan design calcul,13.830852340936374
pioneer manag consult hire,13.809523809523808
technic busi research,13.791666666666668
job product qualiti inspect,13.760664335664337
suppli chain activ,13.736842105263158
possess electro mechan experi,13.725975200206666
review technic bid,13.716666666666667
ms word format,13.666666666666668
good draw read,13.650793650793652
experi appli electro mechan,13.625975200206664
site plan befor site work,13.58695652173913
good interperson skill,13.543436293436294
pc mechan engin,13.50505152556072
written commun skill profici,13.448198198198199
diploma mechan engin requir,13.444847443928067
project execut complet control,13.40394245816781
job engin mechan static,13.379177399686593
lead engin client regard,13.37687298141579
meet desir qualiti standard,13.362854251012145
respons engin lead engin,13.334280722189867
left wtp stp,13.333333333333332
onli malayalam speak regular,13.25
auto cad hvac,13.241452991452991
cad design engin,13.23166524797276
experi test develop product,13.229926780838918
mechan hydraul pneumat knowledg,13.15857377433732
4 ensur accid free execut,13.157777777777778
heat treatment furnac,13.083333333333332
complet electr compon,13.083028083028083
assembl standard compon,13.08187134502924
mechan mainten engin,13.039298100903185
mainten engin mechan,13.039298100903185
plastic product design,13.030228758169933
breakdown analysi sheet,12.958333333333332
final equip layout,12.95438596491228
implement latest tqm techniqu,12.928571428571429
mechan maint handl,12.880594343000357
intern recogn engin qualif,12.843316831683168
locat india develop center,12.833333333333334
lead cross function team,12.81679235796883
handl oversea project,12.80207561156412
design engin mechan,12.799169172619543
mechan design engin,12.799169172619543
6 prevent mainten schedul adher,12.732298523394414
correct prevent action implement,12.686147186147187
manag schedul condit monitor,12.683333333333334
engin mechan engin,12.673368357243888
sr fm electr,12.642857142857142
plastic materi hardwar,12.62330623306233
mechan safe system,12.58673469387755
design criteria calcul,12.494117647058824
contract personnel includ,12.466666666666667
role industri engin,12.457972004096963
plan project manag,12.42488262910798
intern market,12.399999999999999
medic scheme facil,12.375
prevent mainten activ,12.361997771514714
establish effect work relationship,12.325051759834368
8 plant equip safeti,12.31499202551834
perform design calcul,12.301809954751132
ms offic product,12.291666666666668
plant design clearli,12.127450980392156
power plant,12.106060606060606
engin project mechan,12.096600821335368
mechan engin project,12.096600821335368
project plan sale,12.091549295774648
mechan design review,12.080852340936374
process control engin,12.060252315554138
process equip mainten,12.030568024125714
sr mechan engin,12.00505152556072
heat ventil,12.0
materi select properti,11.928861788617887
hydraul system diagnost,11.916666666666666
fresher mechan engin,11.905051525560719
complex skill mainten,11.899111440207331
ensur energi conserv initi,11.879999999999999
prepar report maintain inventori,11.874269005847953
detail draw bom,11.86111111111111
breakdown prevent mainten,11.791822332918223
mechan relat design,11.764185674269708
multi disciplinari team,11.76025641025641
mainten engin mechanicalelectr,11.702563407025634
institut innov design,11.694117647058825
mechan pipe engin,11.671718192227384
supplier apqp ppap approv,11.666666666666666
execut detail design,11.627450980392156
diploma mechan automobil,11.604916512059368
electro mechan portion,11.58673469387755
posit statu full time,11.564593301435405
util plant maint,11.551282051282051
excel commun skill,11.543436293436294
equip erect work,11.508009153318078
mechan engin 0 3yr,11.50505152556072
optic mechan engin,11.50505152556072
pharmaceut grade wax,11.5
ansi unigraph solidwork,11.466666666666669
engin design instal,11.462434478741992
1 prepar design concept,11.457275541795665
support engin activ,11.450613482400872
manufactur erp process,11.441935483870967
shift engin mechan,11.421718192227386
resolv technic issu,11.416666666666668
correct manufactur issu,11.366666666666667
design mechan part,11.358125068209102
graduat mechan engin,11.338384858894052
qualif degre diploma mechan,11.315580847723705
strong technic skill,11.30930930930931
pipe isometr draw,11.305555555555555
good commun skill,11.293436293436294
servic engin mechan,11.282829303338497
custom support respons associ,11.225454545454546
perform detail design,11.157365510306686
control plan meet,11.15
mechan design modif,11.130852340936375
dure project execut,11.119327073552427
autocad solidwork project,11.105835010060362
safrti reliabl qualiti,11.086538461538462
conduct design review,11.077450980392157
proactiv mechan mainten,11.070981269220017
cool system,11.05
5 prepar propos draw,11.044903926482874
equip power,11.027113237639554
thi job kindli email,11.005273415109482
6 assist market,11.0
multipl project simultan,10.991549295774648
optic mechan product,10.96173469387755
5 diploma mechan engin,10.95505152556072
analyz vendor offer,10.941176470588236
ordin mainten effort,10.934246575342465
11 manpow manag,10.933333333333334
valu engin process,10.910252315554136
adopt process engin,10.910252315554136
support product activ,10.907296650717702
statutori relat document,10.883333333333333
design develop modifi,10.877450980392156
detail draw creation,10.86111111111111
ga draw,10.853174603174605
rout basic mechanicalassembl,10.833333333333334
defin qualiti paramet,10.794871794871796
verbal commun skill,10.781531531531531
mechan equip facil,10.716120658789832
ms offic essenti 9,10.666666666666668
prepar test sampl,10.645510835913313
optic test equip,10.636738906088752
hvac water,10.625
research plan,10.625
daili work manag,10.586956521739129
nation oil compani,10.569444444444445
cad technician prior,10.554945054945055
provid expert advic,10.545454545454545
automobil engg depart,10.540404040404042
heavi engin pro,10.518316831683169
approv materi substitut,10.512195121951219
problem solv skill,10.50979240109675
microprotol compress aspen,10.5
locat chinchwad pune,10.5
mechan electr,10.479591836734695
meet custom requir follow,10.471614100185528
ensur process plant,10.4552688172043
cochin thrissur appli,10.4
veri good understand,10.39010989010989
test result retest,10.382352941176471
softwar skill desir,10.376228501228502
sheet metal,10.375
tool assembl,10.357142857142858
oper engin subsystem,10.344787419918463
free transport facil,10.339285714285715
fabric draw,10.338888888888889
fluid mechan overal,10.33673469387755
cabl,10.333333333333334
electr engin,10.311173974540312
revit mep softwar,10.303030303030303
valid equip design,10.298503611971103
3 obtain design approv,10.294117647058822
12 vendor manag,10.274509803921568
cost effect manner,10.268398268398268
correct prevent action,10.257575757575758
proactiv mainten plan,10.234246575342466
3d environ,10.232142857142858
erect test commiss,10.215686274509805
grasp process technolog,10.186379928315413
10 supplier sampl approv,10.166666666666666
technic analys requir,10.156462585034014
cement erect experi,10.139240506329113
perform mainten work,10.09556207144057
review problem solv,10.094927536231884
breakdown analysi fa,10.083333333333332
hvac firefight plumb,10.05
good draft skill,10.043436293436294
ani technic requir,10.00261643118786
guid junior engin,10.001650165016503
resourc alloc deploy,10.0
export hous,10.0
machin technolog,9.973856209150327
evalu instal oper,9.945701357466064
deliv product design,9.919117647058822
compil test report,9.882352941176471
iv job specif,9.874125874125873
ani materi requir,9.848144886472413
maintain mechan util,9.832461189604047
design criteria requir,9.78391356542617
project site engin,9.759866127457816
charg equip histori,9.75438596491228
smooth interdepartment activ,9.736842105263158
cross function team,9.699145299145298
technic assign involv,9.68452380952381
profession engin statu,9.668316831683168
respect trade person,9.666666666666668
plastic compon,9.666666666666666
intern inspect report,9.6
poorli perform equip,9.562078272604587
tool instrument,9.557142857142857
system design,9.544117647058822
water pipe,9.541666666666666
pipe steel structur,9.5
doubt ambigu problem,9.478260869565217
tech robot systemz,9.466666666666667
compani requir staff,9.434240362811792
oper heavi construct,9.426470588235293
breakdown problem effici,9.422705314009661
scientist engin sc,9.418316831683168
develop written plan,9.416666666666668
small entrepreneuri atmospher,9.4
solid work experi,9.39286369473491
divis depart engin,9.39053905390539
engin calcul,9.368316831683169
similar size scale,9.333333333333334
ani potenti problem,9.324414715719064
industri oil,9.314655172413794
potenti personnel problem,9.31159420289855
creativ solv problem,9.31159420289855
cross function initi,9.288888888888888
front offic execut,9.277777777777779
mep bim project,9.258215962441314
idea gener,9.25
children transport,9.214285714285715
immedi correct action,9.166666666666666
tech mechan,9.13673469387755
intern code standard,9.126315789473683
plasma research,9.125
autocad work knowledg,9.123081316484615
11 conduct applic studi,9.11111111111111
manpow plan,9.1
improv product perform,9.099358974358974
16 transmiss line follow,9.081818181818182
supervis mainten,9.072708113804005
metal materi,9.012195121951219
valv strainer specialti,9.0
aligarh muslim univers,9.0
4 creo creo 2 creo 3,9.0
produc visual interpret,9.0
mill kiln seal,9.0
dfm dfa dfr,9.0
block hotel block,9.0
ro uf mbr,9.0
fitter electrician,9.0
real estat sector,9.0
design manufactur,8.994117647058824
auto cad,8.991452991452991
3 0 auto cad,8.991452991452991
automobil engin,8.986498649864988
mechan softwar,8.973098330241188
basic hand calcul,8.961904761904762
design technic,8.96078431372549
oil petrochem,8.958333333333332
3 project cost,8.955185659411011
variou intern code,8.933333333333334
select materi,8.928861788617887
variou project site,8.924882629107982
mid scale project,8.924882629107982
project manag,8.92488262910798
commun technic,8.916666666666668
hydraul system,8.916666666666666
mechan mainten,8.870981269220017
site relat activ,8.87017543859649
industri engin,8.857972004096961
fmea meet leader,8.833333333333334
interest pleas provid,8.795454545454545
design metal,8.794117647058822
hvac mainten,8.784246575342465
auto compon,8.777777777777779
readi work,8.753623188405797
fabric issu,8.7
concept design,8.694117647058825
agenc regul certif,8.666666666666668
recogn univers degre,8.653846153846153
3 strong negoti skill,8.642642642642642
mechan design,8.630852340936375
prevent mainten,8.625155666251556
subsid canteen facil,8.625
regular facil round,8.625
windchil pro intralink,8.6
stress analysi,8.583333333333334
minimum 2 year work experi,8.57738750425872
perform instal work,8.561315496098103
technic skill,8.531531531531531
mechan engin,8.50505152556072
engin mechan,8.50505152556072
master room approv,8.5
post locat jamnagar,8.5
hydrocarbon construct sector,8.5
requir experi skill,8.493901289561325
mttr mtbf time,8.473684210526315
bd loss time,8.473684210526315
time sensit deadlin,8.473684210526315
design engin,8.462434478741992
product plant,8.458333333333332
industri equip,8.444041137326074
manufactur process,8.441935483870967
technic evalu,8.435897435897436
process industri,8.43159065628476
repair laboratori equip,8.421052631578947
work close,8.420289855072465
quickli develop depth,8.416666666666668
job locat qatar,8.374125874125873
perform relat duti,8.36959706959707
perform duti relat,8.369597069597068
project document,8.341549295774648
bom estim time,8.340350877192982
govt statutori norm,8.333333333333334
plant locat,8.333333333333332
ds pf ds,8.333333333333332
complex plant,8.333333333333332
product manufactur,8.325
8 guid small team,8.310256410256411
evalu mainten,8.303477344573235
custom till end,8.3
materi process,8.254130605822187
encourag team personnel,8.243589743589745
ga profession,8.214285714285715
manufactur stage,8.2
air condit,8.2
environ norm,8.19047619047619
technician contractor technician,8.17142857142857
packag equip,8.171052631578949
minimum 10 year practic experi,8.157097649186255
technic problem,8.144927536231885
electr malfunct,8.142857142857142
relat remedi action,8.133333333333333
effici manag,8.11111111111111
evalu mechan,8.10596546310832
mechan equip,8.091120658789832
qualiti product,8.086538461538462
skill level,8.064864864864866
repair work relat,8.053623188405796
design process,8.03605313092979
exist machin,8.029411764705882
good team player,8.017399267399266
plant oper,8.009803921568627
recommend solut,8.0
mechan reliabl,7.961734693877551
manag facil,7.958333333333333
knowledg column intern,7.955172413793103
field troubl shoot,7.933333333333334
conduct train class,7.924242424242424
team good written,7.9221611721611715
ds system,7.916666666666666
build maintain compet,7.911111111111111
ii essenti function,7.888888888888889
variou compon,7.888888888888889
english hindi verbal,7.866666666666667
tool requir,7.846938775510203
flexibl team player,7.838827838827839
standard design,7.820433436532507
util packag,7.801282051282051
multipl small,7.800000000000001
plan design,7.794117647058823
mainten thi posit,7.756303207235163
assembl work,7.753623188405797
design review,7.7441176470588236
manag team,7.743589743589743
specialti field experi,7.739240506329113
bid experi,7.739240506329113
pipe compon,7.722222222222221
oper mainten,7.71071716357776
breakdown mainten,7.700913242009133
vendor work,7.694799658994032
standard engin,7.6946326211568525
api industri,7.689655172413793
food industri,7.689655172413793
inspect test,7.68235294117647
custom manag,7.633333333333333
structur design,7.627450980392156
detail check,7.6269841269841265
servic contract procur,7.611111111111111
previou intern experi,7.605907172995781
procur sodexo client,7.590909090909091
infrastructur compon,7.555555555555555
engin util,7.552932216298553
extend necessari support,7.545454545454545
mechan set,7.536734693877551
mine equip,7.504385964912281
process equip,7.496321448783249
11 good commun,7.428571428571429
excel opportun,7.428571428571429
good commun,7.428571428571429
work output,7.420289855072464
priorit team interact,7.410256410256411
7 plan track monitor,7.4
innov cosnult,7.4
mainten personnel,7.367579908675799
soft tool,7.357142857142857
pipe engin,7.334983498349835
develop process,7.325268817204301
supervis servic,7.316239316239316
pump,7.315789473684211
solid work,7.253623188405797
electromechan system,7.25
pneumat circuit,7.25
equival knowledg train,7.246081504702194
safeti procedur,7.227272727272727
job involv travel,7.216983016983018
product project,7.216549295774648
product develop,7.208333333333334
materi bom,7.178861788617885
pr po convers,7.166666666666667
equip util,7.139001349527666
util equip,7.139001349527666
6 research,7.125
qualif document,7.125
2 project plan,7.091549295774648
project plan,7.091549295774648
variou equip,7.087719298245615
shift engin,7.084983498349835
develop stage,7.083333333333334
plan develop,7.083333333333334
defin area,7.083333333333334
team technic,7.076923076923077
construct machineri,7.071428571428571
hvac plumb,7.05
design work,7.04774083546462
suppli,7.0
autom,7.0
built design,6.96078431372549
mainten team,6.944502985598875
vendor invoic,6.9411764705882355
direct control,6.9
design field,6.894117647058824
interest candid visit,6.888888888888889
relat equip,6.887719298245614
ensur rate contact,6.88
store manag,6.833333333333333
aproduct plant,6.833333333333333
technic experi,6.805907172995781
design requir,6.78391356542617
execut stage,6.777777777777778
mainten depart,6.756468797564688
static equip,6.754385964912281
emb heat,6.75
approv process,6.741935483870968
updat draw,6.738888888888889
project propos,6.73440643863179
design team,6.704374057315233
industri trend,6.689655172413793
qualiti depart,6.683760683760684
technic sound,6.666666666666667
technic point,6.666666666666667
shift process,6.658602150537634
problem solv,6.644927536231884
exist draw,6.638888888888889
creat draw,6.638888888888889
vendor coordin,6.633484162895928
test part,6.609625668449198
tech 5 year,6.609523809523809
catia pro,6.6
project statu,6.591549295774648
project risk,6.591549295774648
hand draw,6.567460317460318
rotat packag,6.541666666666667
reactiv mainten,6.534246575342466
predict mainten,6.534246575342466
machin,6.529411764705882
indian standard,6.526315789473684
materi request,6.512195121951219
repair mechan,6.503401360544217
solid edg,6.5
young energet,6.5
english commun,6.45
9 prepar hydraul,6.4298245614035086
visit client site,6.424242424242424
proper packag,6.416666666666667
improv activ,6.4035087719298245
5 establish line,6.4
plumb project,6.391549295774648
work product,6.378623188405797
control depart,6.372222222222223
tech candid,6.355555555555555
skill requir,6.354660783232212
5 document updat,6.35
document updat,6.35
updat document,6.35
ani issu,6.346153846153847
10 support intern,6.345454545454546
project work,6.345172484180445
physicist mechan,6.336734693877551
intern standard,6.326315789473684
engin degre,6.322162985529323
electromechan design,6.294117647058823
clarifi design,6.294117647058823
themechan design,6.294117647058823
improv reliabl,6.291666666666666
intern problem,6.278260869565218
boq prepar,6.2631578947368425
work independ,6.253623188405797
work plan,6.253623188405797
shop floor,6.25
equip requir,6.244181883279628
5 eh respons adher,6.237142857142857
procur activ,6.2368421052631575
auto ancillari,6.222222222222222
written skill,6.198198198198199
engin attribut,6.1683168316831685
npd engin,6.1683168316831685
engin liaison,6.1683168316831685
engin student,6.1683168316831685
engin fundament,6.1683168316831685
bm control,6.15
onli appli,6.15
expens control,6.15
client detail,6.146464646464646
relev experi,6.139240506329114
valid test,6.132352941176471
mep technolog,6.111111111111111
